17:01:07|1|1|1|1|1|1|1|1
17:01:37|0|1|0|0|0|0|1|0
17:02:07|0|1|0|1|1|0|1|0
17:02:37|0|1|0|1|1|0|1|0
17:03:07|0|1|0|1|1|0|1|0
17:03:37|0|1|0|1|1|0|1|0
17:04:07|0|1|0|1|1|0|1|0
17:04:37|0|1|0|1|1|0|1|0
17:05:07|0|1|0|1|1|0|1|0
17:05:37|0|1|0|1|1|0|1|0
17:06:07|0|1|0|1|1|0|1|0
17:06:37|0|1|0|1|1|0|1|0
17:07:07|0|1|0|1|1|0|1|0
17:07:37|0|1|0|1|1|0|1|0
17:08:07|0|1|0|1|1|0|1|0
17:08:37|0|1|0|1|1|0|1|0
17:16:00|0|1|0|0|0|0|1|0
17:16:30|0|1|0|0|0|0|1|0
17:17:51|0|1|0|0|0|0|1|0
17:18:32|0|1|0|0|0|0|1|0
17:25:54|0|1|0|0|0|0|1|0
17:26:24|0|1|0|0|0|0|1|0
17:26:54|0|1|0|0|0|0|1|0
17:27:24|0|1|0|0|0|0|1|0
17:27:54|0|1|0|0|0|0|1|0
17:28:24|0|1|0|0|0|0|1|0
17:28:54|0|1|0|0|0|0|1|0
17:29:24|0|1|0|0|0|0|1|0
17:29:54|0|1|0|0|0|0|1|0
17:30:24|0|1|0|0|0|0|1|0
17:30:54|0|1|0|0|0|0|1|0
17:31:24|0|1|0|0|0|0|1|0
17:31:54|0|1|0|0|0|0|1|0
17:32:24|0|1|0|0|0|0|1|0
17:32:54|0|1|0|0|0|0|1|0
17:33:24|0|1|0|0|0|0|1|0
17:33:54|0|1|0|0|0|0|1|0
17:34:24|0|1|0|0|0|0|1|0
17:34:54|0|1|0|0|0|0|1|0
17:35:24|0|1|0|0|0|0|1|0
17:35:54|0|1|0|0|0|0|1|0
17:36:24|0|1|0|0|0|0|1|0
17:36:54|0|1|0|0|0|0|1|0
17:37:24|0|1|0|0|0|0|1|0
17:37:54|0|1|0|0|0|0|1|0
17:38:24|0|1|0|0|0|0|1|0
17:38:54|0|1|0|0|0|0|1|0
17:39:24|0|1|0|0|0|0|1|0
17:39:55|0|1|0|0|0|0|1|0
17:40:25|0|1|0|0|0|0|1|0
17:40:55|0|1|0|0|0|0|1|0
17:41:25|0|1|0|0|0|0|1|0
17:41:55|0|1|0|0|0|0|1|0
17:42:25|0|1|0|0|0|0|1|0
17:42:56|0|1|0|0|0|0|1|0
17:43:26|0|1|0|0|0|0|1|0
17:43:56|0|1|0|0|0|0|1|0
17:44:26|0|1|0|0|0|0|1|0
17:44:56|0|1|0|0|0|0|1|0
17:45:27|0|1|0|0|0|0|1|0
17:45:57|0|1|0|0|0|0|1|0
17:46:27|0|1|0|0|0|0|1|0
17:46:57|0|1|0|0|0|0|1|0
