00:00:01|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:09|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:17|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:25|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:33|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:42|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:50|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:00:58|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:06|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:14|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:22|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:30|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:38|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:46|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:01:54|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
00:02:02|6.800000|38.230000|0.000000|0.000000|37.000000|1000.000000|-432.970001|1.000000|35.000000|1.000000|39.500000|32.000000|39.000000|32.000000|8000.000000|100.000000|3000.000000|10.000000|433.970001|10.000000|2250.000000|-2250.000000|1816.029907|2683.969971|-433.970001|2250.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2250.000000|16200.000000|4000.000000|1816.029907|2683.969971|9532.000000|1.000000|35.000000|0.000000|115.800003|32.560001|1.000000|0.000000|1000.000000
