16:40:43|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
16:41:13|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
17:58:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
17:59:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
17:59:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:00:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:00:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:01:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:01:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:02:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:02:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:03:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:03:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:04:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:04:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:05:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:05:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:06:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:06:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:07:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:07:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
18:15:40|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1
18:16:10|1|1|1|1|1|1|1|1|0|0|0|0|0|0|1|1|1|1
18:16:40|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:17:10|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:17:40|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:18:26|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:18:57|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:22:39|1|1|1|0|1|1|1|1|0|0|0|0|0|0|1|1|1|1
18:23:09|1|1|1|0|1|1|1|1|0|0|0|0|0|0|1|1|1|1
18:23:26|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
18:23:56|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:54:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:54:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:55:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:55:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:56:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:56:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:57:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:57:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:58:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:58:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:59:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
19:59:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:00:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:00:42|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:01:12|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:01:43|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:02:13|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:02:43|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:03:13|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:03:43|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:04:13|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:04:44|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:05:14|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:05:44|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:06:14|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:06:44|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:07:15|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:07:45|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:08:15|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:08:45|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:09:16|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:09:46|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:10:16|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:10:46|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:11:16|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:11:47|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:12:17|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:12:47|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:13:17|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
20:13:48|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1
