15:27:10|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
15:33:19|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
15:33:36|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
15:52:12|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
16:00:51|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
16:20:16|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
16:21:08|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:16|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:24|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:32|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:40|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:48|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:21:56|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:04|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:12|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:20|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:28|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:37|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:45|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:22:53|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:01|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:09|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:17|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:25|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:33|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:41|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:49|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:23:57|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:05|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:13|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:21|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:29|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:37|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:45|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:24:53|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:01|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:09|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:17|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:25|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:33|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:41|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:49|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:25:57|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:05|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:13|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:21|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:29|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:37|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:45|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:26:53|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:01|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:09|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:17|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:25|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:33|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:41|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:49|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:27:57|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:05|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:14|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:22|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:30|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:38|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:46|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:28:54|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:02|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:10|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:18|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:26|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:34|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:42|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:50|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:29:58|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:06|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:14|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:22|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:30|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:38|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:46|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:30:54|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:02|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:10|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:18|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:26|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:34|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:42|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:50|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:31:58|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:06|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:14|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:22|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:30|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:38|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:46|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:32:54|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:02|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:10|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:18|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:26|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:34|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:42|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:50|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:33:58|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:06|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:14|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:22|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:30|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:38|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:46|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:34:54|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:02|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:10|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:19|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:27|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:35|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:43|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:51|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:35:59|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:36:07|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:36:15|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:36:23|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:36:31|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0
16:38:08|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
