17:01:07|0.000000|38.299999|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
17:01:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:02:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:02:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:03:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:03:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:04:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:04:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:05:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:05:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:06:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:06:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:07:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:07:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:08:07|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:08:37|0.000000|56.770000|5.780000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.950000|-0.950000
17:16:00|0.000000|56.770000|5.780000|0.000000|0.000000|3600.000000|-3600.000000|3600.000000|3600.000000|0.000000|0.950000|-0.950000
17:16:30|0.000000|56.770000|5.780000|0.000000|0.000000|3600.000000|-3600.000000|3600.000000|3600.000000|0.000000|0.950000|-0.950000
17:17:51|0.000000|56.770000|5.780000|0.000000|5.780000|3600.000000|-3600.000000|3600.000000|3600.000000|0.000000|0.950000|-0.950000
17:18:32|0.000000|56.770000|5.780000|0.000000|5.780000|3600.000000|-3600.000000|3600.000000|3600.000000|0.000000|0.950000|-0.950000
17:25:54|0.000000|56.770000|5.780000|0.000000|5.780000|3600.000000|-3600.000000|3600.000000|3600.000000|0.000000|0.950000|-0.950000
17:26:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:26:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:27:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:27:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:28:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:28:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:29:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:29:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:30:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:30:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:31:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:31:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:32:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:32:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:33:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:33:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:34:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:34:54|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
17:35:24|0.000000|56.770000|5.780000|0.000000|5.780000|3000.000000|-3000.000000|3000.000000|3000.000000|0.000000|0.950000|-0.950000
