13:39:54|1|1|1|0|0|1|1|0
13:40:24|1|1|1|0|0|1|1|0
13:40:54|1|1|1|1|1|1|1|0
13:41:24|1|1|1|1|1|1|1|0
13:41:54|1|1|1|1|1|1|1|0
13:42:24|1|1|1|1|1|1|1|0
13:42:54|1|1|1|1|1|1|1|0
13:43:24|1|1|1|1|1|1|1|0
13:43:55|1|1|1|1|1|1|1|0
13:44:25|1|1|1|1|1|1|1|0
13:44:55|1|1|1|1|1|1|1|0
13:45:25|1|1|1|1|1|1|1|0
13:45:55|1|1|1|1|1|1|1|0
13:46:25|1|1|1|1|1|1|1|0
13:46:55|1|1|1|1|1|1|1|0
13:47:25|1|1|1|1|1|1|1|0
13:47:55|1|1|1|1|1|1|1|0
13:48:25|1|1|1|1|1|1|1|0
13:48:55|1|1|1|1|1|1|1|0
13:49:25|1|1|1|1|1|1|1|0
13:49:55|1|1|1|1|1|1|1|0
13:50:25|1|1|1|1|1|1|1|0
13:50:55|1|1|1|1|1|1|1|0
13:51:25|1|1|1|1|1|1|1|0
13:51:55|1|1|1|1|1|1|1|0
13:52:26|1|1|1|1|1|1|1|0
13:52:56|1|1|1|1|1|1|1|0
13:53:26|1|1|1|1|1|1|1|0
13:53:56|1|1|1|1|1|1|1|0
13:54:26|1|1|1|1|1|1|1|0
13:54:56|1|1|1|1|1|1|1|0
13:56:29|1|1|1|0|0|1|1|0
13:56:59|1|1|1|0|0|1|1|0
13:57:29|1|1|1|0|0|1|1|0
13:57:59|1|1|1|0|0|1|1|0
13:59:57|1|1|1|0|0|1|1|0
14:00:27|1|1|1|0|0|1|1|0
14:00:57|1|1|1|0|0|1|1|0
14:01:27|1|1|1|0|0|1|1|0
14:01:57|1|1|1|0|0|1|1|0
14:02:27|1|1|1|0|0|1|1|0
14:02:57|1|1|1|0|0|1|1|0
14:03:27|1|1|1|0|0|1|1|0
14:03:57|1|1|1|0|0|1|1|0
14:04:27|1|1|1|0|0|1|1|0
14:04:57|1|1|1|1|1|1|1|0
14:05:27|1|1|1|0|0|1|1|0
14:05:57|1|1|1|0|0|1|1|0
14:13:20|1|1|1|0|0|1|1|0
14:13:50|1|1|1|0|0|1|1|0
14:14:20|1|1|1|0|0|1|1|0
14:14:50|1|1|1|0|0|1|1|0
