13:48:23|56.000000|56.770000|5.780000|0.000000|0.000000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:48:53|0.000000|56.770000|5.780000|0.000000|0.000000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:49:23|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:49:53|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:50:23|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:50:53|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:51:57|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:52:27|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:58:15|0.000000|38.299999|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
13:58:45|0.000000|56.770000|5.780000|0.000000|0.000000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
13:59:45|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:00:15|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:00:45|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:01:15|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:01:45|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:02:17|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:02:47|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:04:18|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:04:48|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:07:26|0.000000|56.770000|5.780000|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:07:56|0.000000|56.770000|900.780029|0.000000|5.780000|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:08:26|0.000000|56.770000|900.780029|0.000000|900.780029|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:08:56|0.000000|56.770000|900.780029|0.000000|900.780029|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
14:09:26|0.000000|56.770000|900.780029|0.000000|900.780029|3624.727783|-3624.727783|3624.727783|3624.727783|0.000000|0.950000|-0.950000
