00:00:01|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:09|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:17|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:25|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:33|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:42|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:50|1|1|1|0|0|0|0|0|0|0|0|0|1
00:00:58|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:06|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:14|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:22|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:30|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:38|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:46|1|1|1|0|0|0|0|0|0|0|0|0|1
00:01:54|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:02|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:11|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:19|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:27|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:35|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:43|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:51|1|1|1|0|0|0|0|0|0|0|0|0|1
00:02:59|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:07|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:15|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:23|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:31|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:40|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:48|1|1|1|0|0|0|0|0|0|0|0|0|1
00:03:56|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:04|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:12|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:20|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:28|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:36|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:44|1|1|1|0|0|0|0|0|0|0|0|0|1
00:04:52|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:00|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:08|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:16|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:24|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:32|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:40|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:48|1|1|1|0|0|0|0|0|0|0|0|0|1
00:05:56|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:05|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:13|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:21|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:29|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:37|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:45|1|1|1|0|0|0|0|0|0|0|0|0|1
00:06:53|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:01|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:09|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:17|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:25|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:34|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:42|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:50|1|1|1|0|0|0|0|0|0|0|0|0|1
00:07:58|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:06|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:14|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:23|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:31|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:39|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:47|1|1|1|0|0|0|0|0|0|0|0|0|1
00:08:55|1|1|1|0|0|0|0|0|0|0|0|0|1
00:09:03|1|1|1|0|0|0|0|0|0|0|0|0|1
