16:23:25|1|1|1|1|1|0|1|1
16:23:55|0|1|1|0|0|0|1|0
16:24:25|0|1|1|0|0|0|1|0
16:24:55|0|1|1|0|0|0|1|0
16:25:25|0|1|1|0|0|0|1|0
16:26:22|0|1|1|1|1|0|1|0
16:26:52|0|1|1|1|1|0|1|0
16:27:22|0|1|1|0|0|0|1|0
16:27:52|0|1|1|0|0|0|1|0
16:28:22|0|1|1|0|0|0|1|0
16:28:53|0|1|1|0|0|0|1|0
16:29:23|0|1|1|0|0|0|1|1
16:29:53|0|1|1|0|0|0|1|1
16:30:23|0|1|1|0|0|0|1|1
16:30:53|0|1|1|0|0|0|1|1
16:31:23|0|1|1|0|0|0|1|1
16:31:53|0|1|1|0|0|0|1|0
16:32:23|0|1|1|0|0|0|1|0
16:32:53|0|1|1|0|0|0|1|0
16:33:23|0|1|1|0|0|0|1|0
16:33:53|0|1|1|0|0|0|1|0
16:34:23|0|1|1|0|0|0|1|0
16:34:53|0|1|1|0|0|0|1|0
16:35:23|0|1|1|0|0|0|1|0
16:35:53|0|1|1|0|0|0|1|0
16:36:23|0|1|1|0|0|0|1|0
16:36:53|0|1|1|0|0|0|1|0
16:37:23|0|1|1|0|0|0|1|0
16:37:53|0|1|1|0|0|0|1|0
16:38:23|0|1|1|0|0|0|1|0
16:38:53|0|1|1|0|0|0|1|0
16:39:23|0|1|1|0|0|0|1|0
16:39:53|0|1|1|0|0|0|1|0
16:40:24|0|1|1|0|0|0|1|0
16:40:54|0|1|1|0|0|0|1|0
16:41:24|0|1|1|0|0|0|1|0
16:41:54|0|1|1|0|0|0|1|0
16:42:24|0|1|1|0|0|0|1|0
16:42:54|0|1|1|0|0|0|1|0
16:43:24|0|1|1|0|0|0|1|0
16:43:54|0|1|1|0|0|0|1|0
16:44:24|0|1|1|0|0|0|1|0
16:44:54|0|1|1|0|0|0|1|0
16:55:39|0|1|1|1|1|0|1|0
16:56:09|0|1|1|1|1|0|1|0
16:58:33|0|1|1|0|0|0|1|0
17:02:04|0|1|1|1|1|0|1|0
17:02:34|0|1|1|1|1|0|1|0
17:03:14|0|1|1|0|0|0|1|0
17:03:44|0|1|1|0|0|0|1|0
17:04:14|0|1|1|0|0|0|1|0
17:04:44|0|1|1|0|0|0|1|0
17:05:14|0|1|1|0|0|0|1|0
17:05:44|0|1|1|0|0|0|1|0
17:06:14|0|1|1|0|0|0|1|0
17:06:44|0|1|1|0|0|0|1|0
17:07:14|0|1|1|0|0|0|1|0
17:12:10|0|1|1|1|1|0|1|0
17:12:40|0|1|1|1|1|0|1|0
17:13:11|0|1|1|0|0|0|1|0
17:13:41|0|1|1|0|0|0|1|0
17:15:05|0|1|1|0|0|0|1|0
17:16:07|0|1|1|1|1|0|1|0
17:16:37|0|1|1|1|1|0|1|0
17:17:11|0|1|1|0|0|0|1|0
17:20:28|0|1|1|1|1|0|1|0
17:25:15|0|1|1|1|1|0|1|0
17:25:45|0|1|1|1|1|0|1|0
17:26:23|0|1|1|0|0|0|1|0
17:27:25|0|1|1|1|1|0|1|0
17:27:55|0|1|1|1|1|0|1|0
17:28:25|0|1|1|0|0|0|1|0
17:28:55|0|1|1|0|0|0|1|0
17:38:18|0|1|1|1|1|0|1|0
17:38:49|0|1|1|1|1|0|1|0
17:39:19|0|1|1|0|0|0|1|0
17:39:49|0|1|1|0|0|0|1|0
