16:23:25|3945.000000|10000.000000|0.000000|5780.000000|0.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:23:55|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:24:25|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:24:55|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:25:25|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:26:22|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:26:52|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:27:22|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:27:52|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
16:28:22|3945.000000|10000.000000|0.000000|5780.000000|5780.000000|5665.780273|1629.000000|500.000000|0.000000|0.000000|1500.000000|4500.000000|20000.000000|1720.780273|2316.000000|4.284000|10.000000|5.000000|5.000000|4.000000|1.000000|0.000000|0.000000|0.000000|3945.000000|789.000000|2.000000|1.000000|0.000000|5.000000
