09:33:13|1|1|1|0|0|0|1|0
09:33:43|1|1|1|1|1|0|1|1
09:34:13|1|1|1|0|0|1|1|1
09:34:43|1|1|1|0|0|1|1|1
09:35:13|1|1|1|0|0|1|1|1
09:35:43|1|1|1|0|0|1|1|1
09:36:13|1|1|1|0|0|1|1|1
09:36:43|0|1|1|0|0|1|1|0
09:37:13|0|1|1|0|0|1|1|0
09:37:43|0|1|1|0|0|1|1|0
09:38:13|0|1|1|0|0|1|1|0
09:38:43|0|1|1|0|0|1|1|0
09:39:13|0|1|1|0|0|1|1|0
09:39:43|0|1|1|0|0|1|1|0
09:40:13|0|1|1|0|0|1|1|0
09:40:43|0|1|1|0|0|1|1|0
09:41:13|0|1|1|0|0|1|1|0
09:41:43|0|1|1|0|0|1|1|0
09:42:13|0|1|1|0|0|1|1|0
09:42:43|0|1|1|0|0|1|1|0
09:43:13|0|1|1|0|0|1|1|0
09:43:43|0|1|1|0|0|1|1|0
09:44:13|0|1|1|0|0|1|1|0
09:44:43|0|1|1|0|0|1|1|0
09:45:13|0|1|1|0|0|1|1|0
09:45:43|0|1|1|0|0|1|1|0
09:46:13|0|1|1|0|0|1|1|0
09:46:43|0|1|1|0|0|1|1|0
09:47:13|0|1|1|0|0|1|1|0
09:47:43|0|1|1|0|0|1|1|0
09:48:14|0|1|1|0|0|1|1|0
09:48:44|0|1|1|0|0|1|1|0
09:49:14|0|1|1|0|0|1|1|0
09:49:44|0|1|1|0|0|1|1|0
09:50:14|0|1|1|0|0|1|1|0
09:50:44|0|1|1|0|0|1|1|0
09:51:14|0|1|1|0|0|1|1|0
09:51:44|0|1|1|0|0|1|1|0
09:52:14|0|1|1|0|0|1|1|0
09:52:44|0|1|1|0|0|1|1|0
09:53:14|0|1|1|0|0|1|1|0
09:53:44|0|1|1|0|0|1|1|0
10:03:49|0|1|1|1|1|1|1|0
10:04:19|0|1|1|1|1|1|1|0
10:04:49|0|1|1|0|0|1|1|0
10:05:19|0|1|1|0|0|1|1|0
10:05:49|0|1|1|0|0|1|1|0
